district,bedrooms,halls,area,floor,subway,school,price
东城,2,1,58.81322485,high,1,0,9.765170183
西城,2,1,58.99356334,high,0,1,9.549268429
丰台,2,2,100.1549258,high,1,0,5.554653506
西城,2,1,54.92747969,low,1,1,11.3097696
石景山,1,1,54.57340672,high,0,0,4.393039792
朝阳,2,1,98.42737631,high,1,0,4.6897344
东城,1,1,61.61749534,middle,0,0,7.608051346
丰台,3,2,107.0204373,low,1,0,5.384854467
丰台,1,1,56.02606943,high,0,0,4.098197224
西城,2,1,66.33959454,middle,1,1,7.928464546
丰台,3,2,119.99851,high,1,0,5.416047116
海淀,1,1,41.88265604,high,1,0,9.291903014
海淀,2,1,71.23023227,low,1,0,6.55018023
东城,3,2,108.9334456,high,1,1,11.07260164
丰台,2,2,90.46554814,high,1,0,5.330990512
朝阳,2,1,84.69122046,middle,1,0,5.649461739
石景山,2,1,83.77759039,low,1,0,4.106805098
朝阳,2,1,59.16513583,middle,1,0,5.067131416
海淀,2,1,69.15924788,high,0,0,5.281826967
海淀,3,1,106.5865157,low,1,1,8.774673774
海淀,2,1,50.42752886,low,1,0,8.544186293
朝阳,3,2,193.9675799,middle,1,0,7.505687097
石景山,1,1,69.17136462,high,1,0,4.077525784
朝阳,2,1,76.3861763,low,1,0,3.383230905
东城,3,1,159.5148124,middle,1,0,5.096469769
海淀,3,2,179.2622422,high,1,1,9.600831372
石景山,4,2,250.1683399,high,1,0,3.572446219
海淀,1,1,42.37279797,high,1,0,6.659199469
海淀,3,1,146.5489985,low,1,0,6.414928899
丰台,3,1,132.9334503,middle,1,0,4.146729243
石景山,2,1,63.2216425,high,1,0,3.743199763
石景山,3,2,144.1378443,high,1,0,7.173170048
西城,3,1,120.7407638,high,1,0,10.78867786
海淀,2,1,74.64304152,low,0,1,6.95474348
西城,2,1,98.23779736,high,1,1,9.603123232
西城,3,1,85.48565712,middle,1,0,9.570082659
海淀,4,2,243.5121081,high,1,1,5.676459496
东城,2,1,128.4903744,low,1,1,7.388735393
西城,2,1,113.9093184,low,1,0,6.484748967
朝阳,3,2,153.5277454,low,0,1,5.376088806
海淀,3,2,124.4388172,high,1,1,11.96477123
丰台,3,2,130.2535936,low,1,0,3.844775128
东城,2,1,53.88820029,middle,0,0,5.462993564
朝阳,2,2,94.28255206,low,1,0,7.692292002
东城,1,0,67.10413714,high,1,0,7.925119317
东城,2,2,121.5026031,middle,1,1,8.375527272
海淀,3,1,150.2813063,middle,0,0,5.393436364
朝阳,2,1,83.63885455,middle,1,0,4.423674439
朝阳,3,2,139.8345527,low,1,0,4.353456687
朝阳,2,1,106.3714285,low,1,1,4.064257962
西城,2,1,74.86835146,high,1,0,6.206390385
西城,2,1,44.6507412,middle,1,1,10.65324647
朝阳,2,1,89.47747312,middle,1,0,5.998556266
东城,3,2,252.4093231,middle,1,0,6.395373085
丰台,1,1,49.07761292,low,1,0,4.152067211
西城,1,1,61.59915485,low,1,0,7.529366617
东城,2,1,72.05524218,low,1,1,8.627070653
西城,2,2,144.0135773,middle,1,1,5.896305392
丰台,3,1,107.2628899,high,1,0,4.534361538
东城,1,1,48.01114718,low,1,0,4.927523131
朝阳,2,1,89.54472327,low,1,0,4.951302193
海淀,1,1,51.39600055,middle,1,0,7.850600023
东城,1,1,50.45488204,high,1,1,6.750288398
东城,2,2,143.0651198,middle,1,0,8.291370022
东城,2,2,81.13392982,high,0,0,6.202221393
朝阳,3,1,98.28364558,middle,0,0,4.585683582
东城,1,1,62.78742755,middle,0,0,7.708441865
西城,1,0,63.63480932,low,1,1,14.54025385
朝阳,3,2,136.6739784,middle,1,1,4.842951324
东城,2,1,167.8708478,high,1,0,4.622639268
丰台,2,1,91.40404109,middle,1,0,3.617415365
丰台,3,2,170.6518702,middle,1,0,4.001895571
丰台,2,1,74.99908403,middle,1,0,4.162760692
东城,2,1,79.01279663,middle,1,0,8.595581225
丰台,2,1,55.97770607,middle,0,0,5.859781831
西城,4,2,294.5680641,middle,1,1,13.8211336
东城,3,1,151.4336255,middle,1,0,9.239075145
石景山,2,1,66.24021714,high,0,0,4.441540828
海淀,1,1,78.79257336,high,1,1,7.924359332
海淀,3,1,78.54140036,middle,1,1,9.233145283
海淀,3,2,120.2459501,middle,0,0,7.640648708
朝阳,1,0,47.79597177,low,1,0,5.482061197
西城,2,0,59.11603993,high,0,1,8.209097985
西城,2,1,86.14668244,high,1,1,10.48833255
朝阳,3,2,128.0425693,low,1,0,6.7560472
石景山,3,2,140.199236,low,1,0,4.28537929
朝阳,2,1,99.77365231,low,1,1,5.885601818
东城,4,2,265.3469333,low,1,1,5.634700901
丰台,3,2,94.45785042,high,0,0,5.113124413
西城,2,1,96.51540602,middle,1,0,6.814855778
丰台,4,2,210.4792359,middle,1,0,7.655534988
朝阳,3,1,68.89528034,low,1,0,7.241032516
朝阳,1,1,70.92582065,middle,1,0,5.2181438
丰台,2,1,91.99737476,middle,1,0,4.702473818
石景山,2,2,94.23415887,middle,1,0,5.668538172
海淀,2,1,95.59557237,low,1,1,9.379940613
朝阳,1,1,71.01174942,middle,1,0,5.116064524
西城,1,1,48.0725489,low,1,1,11.59618138
西城,2,1,73.24949677,high,1,1,8.899144491
海淀,2,1,60.37320053,high,1,1,10.9283108
海淀,3,1,74.20241737,middle,1,1,10.42027438
石景山,1,1,46.31466956,middle,0,0,2.960765505
西城,3,1,67.66858185,low,1,1,9.943333835
朝阳,2,1,51.05189897,high,1,0,4.481268615
丰台,3,1,112.8238236,low,1,0,3.43540232
东城,2,2,97.12096889,middle,1,0,8.539405934
东城,1,1,59.19263936,low,1,1,8.896183458
海淀,2,1,58.82267087,low,1,0,8.518414849
石景山,1,1,36.38590404,high,1,0,3.771921289
西城,3,1,81.30344863,middle,1,0,11.13982332
西城,1,1,51.2732746,low,1,0,13.84972899
丰台,2,1,54.73686759,low,1,0,6.175590579
朝阳,4,2,290.8539382,low,1,0,9.626895822
东城,2,1,70.56946718,low,1,1,11.30737126
西城,1,1,47.21947522,high,1,0,7.223568666
丰台,1,1,60.22205516,middle,0,0,4.08256355
朝阳,2,2,85.17905158,low,0,1,6.220023248
西城,2,2,91.43997423,middle,1,0,9.262419782
石景山,1,1,73.54374428,middle,1,0,5.467639287
石景山,1,1,49.72620582,high,1,0,3.553653384
朝阳,3,2,125.7014649,low,1,0,6.440826616
海淀,2,1,79.47513752,middle,1,0,7.323652255
丰台,2,1,80.09363001,low,1,0,4.079789141
海淀,2,1,54.76915698,middle,0,1,7.598049255
丰台,2,1,81.83148363,high,1,0,4.62056205
西城,3,2,109.8041949,low,1,1,11.08076346
东城,3,0,77.4780463,middle,1,1,7.134738095
西城,2,1,72.02589936,middle,1,0,7.568288032
西城,1,1,76.47413929,middle,1,0,12.50638126
海淀,2,2,85.44972464,high,1,0,6.195956516
石景山,3,0,56.05322041,middle,1,0,3.580890271
东城,3,2,214.1340209,middle,1,1,7.509085091
丰台,2,1,94.11999855,high,1,0,5.136435408
朝阳,3,2,177.8781205,low,1,0,7.43166217
石景山,2,1,81.49397733,middle,1,0,5.217761205
丰台,3,1,77.42556139,low,1,0,4.704762938
朝阳,1,0,33.9737921,middle,1,0,4.507451848
石景山,3,2,108.8345056,middle,0,0,4.534136995
东城,1,0,36.41746414,high,1,0,5.174003022
西城,3,1,75.21309415,low,1,0,15.85733066
朝阳,2,2,141.2623596,low,1,0,4.856691625
石景山,3,1,91.3242376,high,1,0,4.955313732
丰台,4,2,236.9142703,low,1,0,6.940326182
石景山,3,1,132.2295786,low,1,0,3.950356756
海淀,1,0,57.59201034,low,1,1,8.283420916
朝阳,2,1,68.02267072,high,1,1,7.799995585
丰台,3,1,79.11015481,low,1,0,5.504757486
西城,2,1,55.42552998,middle,0,1,10.7464543
东城,2,1,123.3259206,low,1,1,5.52749295
西城,2,1,69.76941704,middle,1,1,9.341176236
东城,3,1,82.28655259,high,1,1,9.062949394
东城,2,1,120.5703047,low,1,1,7.995296134
西城,1,1,48.36558195,middle,1,1,11.70688447
石景山,2,1,51.7314683,middle,0,0,3.923416168
东城,2,1,53.3933497,middle,1,0,10.71810789
东城,1,1,95.89864429,middle,1,0,4.659688563
西城,1,0,43.95754479,high,1,0,6.884084503
海淀,2,1,93.55456194,high,1,1,9.735024928
石景山,3,1,143.0341096,high,1,0,3.579737907
西城,2,1,130.0665104,low,1,0,10.74779893
西城,1,0,45.32753322,middle,0,0,6.502296703
海淀,2,1,61.91100055,middle,1,0,7.345878838
石景山,2,2,133.3481055,middle,1,0,3.796350836
朝阳,2,1,124.9988341,middle,0,0,7.193023945
西城,2,1,54.84966508,low,1,0,8.479956049
丰台,2,1,52.10902649,high,1,0,4.32906736
朝阳,2,2,150.6979156,high,1,0,6.525515161
西城,2,1,60.17096992,high,1,0,6.394399968
石景山,2,1,45.49925024,middle,1,0,4.304742029
朝阳,1,1,72.56098186,high,1,0,5.962568392
西城,3,1,81.95484531,high,1,0,7.188054323
海淀,2,1,79.46505002,low,1,1,9.874768832
海淀,1,1,43.19082755,high,0,0,7.794375429
朝阳,3,1,138.7214369,low,1,1,4.949772029
丰台,2,1,99.5898442,high,0,0,5.167850348
丰台,1,1,74.19729349,low,0,0,4.473320727
海淀,1,1,46.67016379,middle,1,0,6.756514918
丰台,1,0,49.08874982,high,0,0,6.660083607
朝阳,2,1,89.87409852,middle,1,0,7.473691317
丰台,2,2,102.8126116,high,1,0,5.354626722
东城,1,1,63.37375873,low,1,1,6.578587695
西城,3,1,86.77124628,high,1,0,10.02684739
朝阳,3,1,83.44380145,high,1,0,6.75064322
东城,3,2,156.1371825,middle,1,1,7.607301646
东城,2,1,58.20939262,high,1,1,6.926872789
丰台,2,2,82.10617603,high,1,0,4.391024209
海淀,3,2,204.7647094,middle,0,0,9.101315657
西城,4,2,204.1223507,middle,1,0,7.775697831
海淀,1,2,71.87561322,low,1,1,9.152210787
海淀,1,1,69.12532124,high,0,0,7.23347357
丰台,1,2,69.92028772,middle,1,0,5.219749884
丰台,2,1,74.33760363,high,1,0,5.274620959
石景山,3,1,62.84978503,middle,0,0,6.976428398
丰台,2,2,104.2691994,high,0,0,7.425227009
朝阳,2,1,114.0152819,low,1,0,5.41784066
东城,1,1,42.06491124,low,1,0,9.142241842
丰台,3,1,115.5095348,low,1,0,5.236492668
海淀,2,0,68.24079055,middle,1,1,12.57582346
西城,2,1,55.85825801,middle,0,1,12.27565044
海淀,3,1,89.63895985,middle,1,0,7.58083761
西城,2,0,64.3441838,low,1,1,9.934182438
丰台,2,1,61.08532864,middle,1,0,4.061328574
海淀,2,1,50.59888433,high,1,0,7.587628021
海淀,3,2,137.1147699,middle,0,0,3.838970358
海淀,1,1,52.17506204,low,1,0,5.902005353
东城,1,1,128.7041288,low,1,1,5.269253968
海淀,2,1,93.44963105,low,1,1,7.731535201
朝阳,2,2,86.06679524,middle,1,0,6.374741352
石景山,2,1,113.6818737,high,1,0,6.368921871
东城,1,1,71.56725956,middle,1,1,8.752811495
石景山,2,1,132.1412474,low,1,0,5.283823776
东城,3,1,217.3417131,low,1,0,5.551558388
东城,2,1,89.50104878,middle,1,1,6.750163688
西城,3,3,281.9961745,low,1,1,5.170567856
东城,3,2,144.2734562,middle,1,0,10.78496092
丰台,2,1,83.26571198,middle,1,0,4.407392734
海淀,1,1,58.92863394,low,1,0,6.138901322
丰台,1,1,43.10201342,low,1,0,4.16747696
石景山,2,1,80.81025754,middle,1,0,3.481495974
丰台,3,2,134.8282209,middle,1,0,7.055855334
朝阳,3,1,82.6095572,high,1,1,7.043301777
海淀,3,2,112.579793,middle,1,0,8.142775709
海淀,2,1,70.59026041,high,0,1,7.160711539
丰台,1,1,52.7600984,high,1,0,5.12894657
石景山,3,2,133.7916563,middle,1,0,6.234048253
海淀,2,1,79.50250554,middle,1,1,6.063579269
丰台,2,1,67.00770874,middle,1,0,4.859257522
丰台,3,3,185.4181988,middle,1,0,4.680132482
朝阳,2,2,102.6427021,low,1,0,5.179078539
西城,2,1,72.72719845,middle,1,1,9.580830852
西城,3,2,158.5204902,high,1,1,5.721825211
丰台,1,1,123.0554321,low,1,0,4.528930733
西城,2,1,91.33673496,middle,1,1,7.817370659
丰台,3,2,148.4423571,middle,1,0,6.47165925
朝阳,4,2,132.2158221,middle,1,1,5.270593661
朝阳,3,2,146.3247329,high,1,0,4.000896654
丰台,3,2,154.3480973,middle,1,0,5.561731909
东城,2,2,164.9820701,low,1,0,7.472090015
东城,2,1,78.34269994,low,1,0,5.697752591
海淀,3,0,56.80122877,high,1,1,7.607986696
海淀,2,1,62.40853123,high,1,0,6.530955581
西城,1,1,57.00661613,low,1,0,8.072447068
西城,2,1,75.2829803,middle,1,0,7.261655344
海淀,2,1,108.8818852,low,1,0,7.648134667
西城,2,1,83.3441002,high,1,1,14.33016318
朝阳,3,2,136.1173294,high,1,0,5.968638085
西城,1,1,41.25338485,low,1,1,7.965529589
西城,1,1,34.19671906,high,1,0,9.424420211
丰台,5,3,196.1518438,high,0,0,7.587884619
东城,1,1,77.22574487,low,1,0,7.854112444
朝阳,2,2,99.63115647,low,0,0,5.342372299
石景山,2,1,54.31967167,high,1,0,4.274559249
石景山,2,1,75.10071504,low,1,0,5.374139605
海淀,1,0,59.83694675,low,0,1,5.700585458
东城,1,1,50.40641109,high,1,0,6.587382395
朝阳,2,1,115.9867514,middle,1,1,6.644583535
西城,2,1,65.74780976,middle,1,1,13.60300777
西城,2,1,80.86409369,middle,1,0,11.13320922
海淀,1,1,83.21076559,low,1,1,5.734032775
西城,2,2,71.52423754,high,1,0,11.20152164
朝阳,2,1,73.17853286,high,1,1,6.871269224
东城,3,1,92.0957049,low,1,1,10.12011625
西城,2,1,61.79657889,low,1,0,7.096405404
朝阳,2,2,95.076859,low,1,0,5.182028035
海淀,1,1,85.93629945,middle,1,0,7.627947124
石景山,3,1,83.57426854,low,1,0,4.687993091
丰台,2,1,53.82455932,middle,1,0,4.037973404
西城,2,0,51.57510179,middle,1,1,8.980576744
西城,2,1,60.00235735,high,1,0,7.072805322
海淀,2,1,67.76893944,middle,1,1,7.871237251
朝阳,2,1,97.31996226,middle,1,1,5.574156067
东城,1,1,100.2022385,high,1,0,9.324512678
石景山,1,1,57.99970763,high,1,0,5.202203248
丰台,3,1,82.09486249,high,1,0,5.742560197
东城,2,1,69.03100575,high,1,1,8.328572816
东城,1,1,61.46279606,middle,1,1,10.03341953
东城,2,0,66.28545756,high,1,1,7.165495168
朝阳,3,2,90.39370381,middle,1,0,4.760668351
西城,2,1,66.35356344,high,1,0,14.95293236
东城,1,1,89.23115174,low,1,0,9.89892153
海淀,2,1,56.58051381,low,1,1,7.668632419
东城,2,1,120.6182487,middle,1,1,8.962317396
西城,1,1,62.38227034,middle,1,1,9.348508145
丰台,1,1,48.08798686,middle,1,0,5.637159044
东城,2,2,125.790299,middle,1,1,9.870759209
丰台,2,1,93.91404618,low,1,0,5.027374145
西城,2,1,96.77398525,high,1,1,10.36877185
朝阳,3,2,127.0238515,high,1,1,7.039941533
丰台,3,1,79.09747364,middle,1,0,4.917744104
丰台,2,2,88.28471836,high,1,0,6.564281119
东城,3,2,188.8004538,high,1,1,8.144217995
石景山,2,1,79.97343854,low,1,0,3.903949283
石景山,2,2,129.3951083,low,0,0,3.501202466
东城,2,1,76.53668288,high,1,1,11.78954
朝阳,2,1,82.06936155,high,1,1,3.270543701
东城,1,0,31.66143829,high,1,1,5.054469934
丰台,2,1,53.49889724,middle,1,0,3.918434076
东城,1,1,40.41698098,middle,1,1,7.560694473
西城,1,1,34.89443694,middle,1,0,8.801711963
西城,3,0,68.72127494,high,1,0,10.88225243
丰台,3,1,94.40222507,high,1,0,5.260150682
西城,2,1,74.39125254,low,1,1,10.35727091
海淀,2,2,131.3527892,high,1,1,7.847068929
丰台,2,1,81.85699749,high,1,0,2.728050775
朝阳,1,2,73.37001251,low,0,0,7.206416797
丰台,2,1,59.16706576,low,1,0,4.880918495
朝阳,1,2,78.84496256,middle,1,1,8.380684221
西城,2,1,55.71362799,high,0,1,10.03278767
丰台,2,1,89.28325088,middle,1,0,4.475987207
丰台,1,1,64.20606956,middle,1,0,4.885609961
西城,2,1,79.51281762,low,1,0,7.76933847
丰台,2,2,132.1778646,high,1,0,6.017668551
海淀,2,1,118.3229531,low,0,1,8.725930222
东城,3,2,139.692903,middle,1,1,8.230049255
丰台,1,1,80.2864769,high,1,0,3.805010682
丰台,2,2,98.8424751,high,0,0,3.86362163
海淀,2,1,90.18183772,high,0,0,5.757030474
东城,1,0,47.98763886,middle,1,1,8.094014454
朝阳,2,2,93.87985456,low,1,0,4.435327069
东城,3,2,228.8621437,middle,1,0,5.496874641
西城,2,1,77.83661658,middle,1,0,8.946953955
东城,2,1,61.51875245,middle,1,1,8.685441163
东城,1,1,59.04204911,low,1,1,8.540194686
朝阳,3,1,120.689772,low,0,0,3.144229312
海淀,2,1,56.7192326,middle,1,0,7.226397762
海淀,1,1,48.54396299,high,1,0,7.633081029
丰台,1,1,66.72925358,low,1,0,5.167306311
海淀,2,1,75.58359056,middle,0,0,7.866352775
丰台,2,1,84.64614037,low,0,0,4.244051924
朝阳,3,2,152.4892559,low,1,0,5.982265003
海淀,3,1,69.64309594,low,1,0,7.419257623
朝阳,3,1,68.87549486,middle,1,1,6.232488301
丰台,2,1,58.4476418,high,1,0,5.663655415
丰台,2,1,56.81165412,low,1,1,7.028401199
东城,3,1,87.670214,low,1,1,7.711159473
东城,1,1,130.5310405,middle,1,0,3.473130775
丰台,1,1,61.80890008,high,1,0,4.6295145
朝阳,2,1,60.01020571,middle,1,1,5.950653759
朝阳,2,2,104.0485954,middle,1,0,7.309490668
丰台,2,2,148.393002,middle,1,0,3.773191273
西城,2,1,43.8840129,middle,1,1,9.579500908
西城,1,1,58.81970141,low,1,1,12.17555838
海淀,1,1,43.17056926,low,0,0,6.189375426
石景山,1,1,94.50810571,low,0,0,7.388157087
西城,2,1,64.22330687,low,0,1,8.189401111
东城,2,1,73.48833713,low,1,1,11.01614622
东城,1,1,55.04778332,low,1,0,9.135839037
丰台,2,1,109.9109885,middle,1,1,5.450167376
石景山,3,2,118.9085027,low,0,0,4.331537934
丰台,2,1,52.97478962,middle,1,0,4.210442026
西城,2,1,57.369801,high,1,1,6.765457883
西城,2,1,55.23597428,low,1,1,12.63907438
朝阳,4,2,160.7259774,low,0,0,5.587311135
丰台,3,2,152.5055032,high,1,0,5.559302623
朝阳,3,2,121.6863543,high,1,0,5.503403973
西城,1,1,36.43646821,middle,1,0,10.26106366
朝阳,1,2,59.89448566,middle,1,0,4.990977076
丰台,2,1,58.25708299,high,1,0,4.673585411
西城,2,1,70.26024855,middle,1,1,8.601631936
朝阳,2,1,61.46722007,high,1,0,5.998306367
石景山,3,2,148.0400074,high,1,0,3.214169232
东城,2,1,66.03415755,middle,1,1,6.64287134
丰台,1,0,53.49370215,low,1,0,4.124184434
石景山,2,2,109.2505489,low,1,0,4.001264913
海淀,2,2,89.0828663,middle,0,0,5.498856703
石景山,3,1,104.3088785,high,0,0,4.378329313
石景山,2,1,61.89271766,high,1,0,3.957577661
石景山,2,1,89.19204777,high,1,0,8.082162864
西城,3,1,77.4622775,middle,1,1,10.22557007
东城,1,1,77.43072205,middle,1,1,7.264738761
西城,2,1,61.24440286,low,1,0,9.772328377
丰台,2,1,90.33205289,middle,0,0,4.038133943
海淀,2,1,59.99497215,low,1,1,7.441095971
西城,2,1,73.62505115,low,1,0,6.889034204
朝阳,3,1,84.32601969,low,1,0,5.666153347
丰台,2,1,58.36539674,middle,1,0,4.380636862
石景山,1,2,63.89265016,low,1,0,4.179576643
西城,3,1,88.54879378,low,1,1,10.32578657
朝阳,1,1,52.31155021,low,1,0,6.800824059
朝阳,3,1,83.34747111,middle,0,0,2.962486268
丰台,2,1,57.61654956,middle,1,0,5.233004789
石景山,2,1,61.91119413,high,1,0,4.349244401
东城,1,1,67.92442488,high,1,0,3.623742923
西城,1,1,42.94752656,middle,1,0,9.179058771
朝阳,1,0,61.44563355,middle,1,0,7.416582522
丰台,2,1,58.20072791,low,1,1,6.659875506
东城,1,1,46.86163792,middle,1,1,7.85811722
丰台,2,1,96.86849225,middle,1,0,4.205104764
丰台,2,1,96.47067023,middle,0,0,3.019664719
丰台,5,2,233.5920603,middle,1,0,4.125531987
丰台,3,2,146.6920021,high,1,0,4.731738341
朝阳,2,1,97.42345273,middle,1,0,4.637304686
丰台,2,1,64.90069156,middle,1,0,5.779228935
丰台,2,2,114.0516202,low,1,0,6.572158634
石景山,1,0,44.0988987,high,1,0,4.343237039
朝阳,2,2,89.02333096,low,0,1,6.612351279
丰台,2,1,90.78939236,low,1,0,5.371198384
西城,2,1,62.50902637,high,1,1,8.609214047
朝阳,1,1,59.53994609,middle,1,0,4.740745665
朝阳,2,1,116.1447989,high,1,1,6.738294405
朝阳,3,2,163.5681958,low,1,0,7.454783101
丰台,2,1,50.5904545,middle,0,0,5.233965762
海淀,3,2,165.8830096,high,1,0,10.28611034
朝阳,3,2,178.4281221,high,1,0,5.531221314
西城,1,0,54.35305524,middle,1,0,6.623824206
西城,2,1,64.85065599,middle,0,1,10.65292635
西城,2,1,64.74026617,high,1,1,7.227016847
海淀,1,1,46.30171562,middle,1,1,7.932627654
东城,1,0,47.61602593,high,1,1,8.895960118
朝阳,3,2,148.6325467,middle,1,0,6.4740933
丰台,2,1,60.58866705,high,1,0,5.093788147
丰台,2,1,57.81979425,middle,1,0,5.203608132
海淀,3,1,71.06249445,high,1,0,8.203903003
丰台,2,2,93.9662406,middle,1,0,5.246883806
朝阳,3,2,134.7042515,low,1,0,6.222558153
西城,1,1,37.36601091,high,1,0,10.62268739
丰台,1,0,47.63724281,low,1,0,4.611367767
西城,4,2,189.281844,high,1,0,7.995613957
石景山,2,1,87.19961617,low,0,0,4.106028518
东城,1,1,40.05027887,middle,1,1,8.712989869
石景山,2,1,89.54389922,middle,1,0,3.783853019
东城,2,1,73.04495466,high,0,0,4.203543027
西城,2,1,54.18443514,high,1,0,7.738193797
东城,3,2,177.9514175,low,1,0,5.626910599
朝阳,2,1,60.73785726,middle,1,0,5.475411303
东城,1,1,121.7773373,low,1,0,6.264208948
朝阳,2,1,69.32049394,middle,1,1,7.232958995
东城,1,0,200.728241,low,0,0,5.771667392
西城,3,1,116.8316728,high,1,1,10.02941052
海淀,2,1,59.69913778,middle,1,1,7.716655125
海淀,3,2,183.9042032,high,1,1,9.172924697
海淀,3,1,69.72919195,high,0,0,5.837817539
海淀,3,1,89.38462396,middle,1,1,9.380813752
海淀,3,2,112.4487615,low,1,0,6.69687459
东城,2,1,72.44109484,middle,1,0,7.718327268
西城,4,3,216.1985616,low,1,1,8.299796332
东城,2,1,79.64468835,middle,1,0,6.156157226
东城,3,2,155.4389879,middle,1,0,6.409177465
石景山,3,2,134.3724148,high,1,0,6.919603232
海淀,2,1,59.07252367,middle,1,0,6.143332839
东城,3,1,78.87150889,low,1,1,8.674555235
海淀,3,1,75.4085911,middle,1,1,8.5342691
海淀,3,2,143.3058098,high,0,0,5.045438388
石景山,2,1,59.265345,low,1,0,4.185737874
朝阳,2,1,67.80052999,high,1,0,6.06170452
丰台,3,2,196.8691642,high,1,0,5.216469911
西城,2,1,52.99036266,middle,1,1,11.44838278
东城,2,1,134.066046,low,1,0,8.054538006
石景山,1,0,48.67181503,middle,1,0,5.503448362
西城,2,1,62.56684659,low,1,1,11.21079024
海淀,2,2,100.1670266,low,1,0,5.332732912
朝阳,2,1,90.67896501,middle,1,0,4.073432688
石景山,3,1,68.38252068,middle,1,0,4.078882569
东城,2,1,75.05341781,low,1,0,8.52694528
丰台,3,1,127.7572932,high,0,0,3.405954596
东城,2,1,98.59745475,high,1,1,8.124871564
丰台,1,1,37.53098476,high,1,0,5.242546508
丰台,2,2,92.03434097,low,0,0,5.291422152
朝阳,3,2,133.7348545,high,1,0,4.712239446
东城,3,2,133.8576561,high,1,0,8.123931833
西城,1,1,58.73884628,low,1,0,10.46089933
丰台,2,2,98.67794623,middle,1,0,5.122764641
石景山,2,1,51.20883147,middle,1,0,4.011313792
石景山,2,1,60.20117001,low,1,1,4.112863731
海淀,3,2,151.4892437,middle,1,0,5.299391135
石景山,2,1,62.31498898,middle,0,0,3.543366905
朝阳,3,2,170.4585331,high,1,0,8.828259066
海淀,2,1,49.75661803,low,1,1,9.486928374
海淀,1,2,86.41767945,high,1,1,6.463363203
丰台,3,1,73.31211846,high,1,0,3.979421222
朝阳,2,1,54.27153607,high,1,0,5.155895925
海淀,2,1,89.84546392,low,1,0,6.282154986
朝阳,2,1,68.18115139,middle,1,0,5.923423933
西城,1,0,48.34240101,high,1,0,7.331688024
石景山,1,1,54.91164552,low,0,0,4.756107615
石景山,2,1,86.03618202,high,0,0,4.63652367
